2017-03-12 18:16:08,108850_4..N13X300,4,2,633N,1489357147
2017-03-12 18:16:08,109050_4..S13X300,4,0,405S,1489356970
2017-03-12 18:16:08,109050_4..S13X300,4,1,406S,1489357090
2017-03-12 18:16:08,109050_4..S13X300,4,2,407S,1489357150
2017-03-12 18:16:08,109650_4..N13X300,4,0,639N,1489357068
2017-03-12 18:16:08,109650_4..N13X300,4,1,638N,1489357158
2017-03-12 18:16:08,109650_4..N13X300,4,2,637N,1489357218
2017-03-12 18:16:08,110250_4..S13X300,4,0,401S,0
2017-03-12 18:16:08,110250_4..S13X300,4,1,402S,1489357470
2017-03-12 18:16:08,110250_4..S13X300,4,2,405S,1489357560
2017-03-12 18:16:08,110450_4..N13X300,4,0,640N,0
2017-03-12 18:16:08,110450_4..N13X300,4,1,639N,1489357590
2017-03-12 18:16:08,110450_4..N13X300,4,2,638N,1489357680
2017-03-12 18:16:08,111250_4..N13X300,4,0,640N,0
2017-03-12 18:16:08,111250_4..N13X300,4,1,639N,1489358070
2017-03-12 18:16:08,111250_4..N13X300,4,2,638N,1489358160
2017-03-12 18:16:08,111450_4..S13X300,4,0,401S,0
2017-03-12 18:16:08,111450_4..S13X300,4,1,402S,1489358190
2017-03-12 18:16:08,111450_4..S13X300,4,2,405S,1489358280
2017-03-12 18:16:08,112050_4..N13X300,4,0,640N,0
2017-03-12 18:16:08,112050_4..N13X300,4,1,639N,1489358550
2017-03-12 18:16:08,112050_4..N13X300,4,2,638N,1489358640
2017-03-12 18:16:08,112600_4..S13X300,4,0,401S,0
2017-03-12 18:16:08,112600_4..S13X300,4,1,402S,1489358880
2017-03-12 18:16:08,112600_4..S13X300,4,2,405S,1489358970
2017-03-12 18:16:08,112850_4..N13X300,4,0,640N,0
2017-03-12 18:16:08,112850_4..N13X300,4,1,639N,1489359030
2017-03-12 18:16:08,112850_4..N13X300,4,2,638N,1489359120
2017-03-12 18:16:08,105050_5..S08X011,5,0,631S,1489356946
2017-03-12 18:16:08,105750_5..N73X004,5,0,505N,1489357167
2017-03-12 18:16:08,105750_5..N73X004,5,1,504N,1489357227
2017-03-12 18:16:08,105750_5..N73X004,5,2,503N,1489357407
2017-03-12 18:16:08,106250_5..S08X011,5,0,626S,1489356943
2017-03-12 18:16:08,106250_5..S08X011,5,1,629S,1489357153
2017-03-12 18:16:08,106250_5..S08X011,5,2,631S,1489357303
2017-03-12 18:16:08,106950_5..N73X004,5,0,217N,1489356987
2017-03-12 18:16:08,106950_5..N73X004,5,1,216N,1489357077
2017-03-12 18:16:08,106950_5..N73X004,5,2,215N,1489357197
2017-03-12 18:16:08,107450_5..S08X011,5,0,218S,1489357004
2017-03-12 18:16:08,107450_5..S08X011,5,1,219S,1489357094
2017-03-12 18:16:08,107450_5..S08X011,5,2,220S,1489357184
2017-03-12 18:16:08,108150_5..N73X004,5,0,222N,1489357038
2017-03-12 18:16:08,108150_5..N73X004,5,1,221N,1489357158
2017-03-12 18:16:08,108150_5..N73X004,5,2,220N,1489357278
2017-03-12 18:16:08,108750_5..S08X011,5,0,213S,1489357059
2017-03-12 18:16:08,108750_5..S08X011,5,1,214S,1489357149
2017-03-12 18:16:08,108750_5..S08X011,5,2,215S,1489357269
2017-03-12 18:16:08,109350_5..N73X004,5,0,626N,1489357163
2017-03-12 18:16:08,109350_5..N73X004,5,1,621N,1489357463
2017-03-12 18:16:08,109350_5..N73X004,5,2,416N,1489357613
2017-03-12 18:16:08,110050_5..S08X011,5,0,501S,0
2017-03-12 18:16:08,110050_5..S08X011,5,1,502S,1489357350
